CustomerID,Frequency,Monetary,LastPurchaseDate,RecencyDays,Segment
15277,1,255.9,2011-10-24,46,À réactiver
17152,3,1689.5,2011-05-29,194,À réactiver
17779,3,658.57,2011-11-18,21,Récent
16784,1,107.6,2011-11-20,19,Récent
17359,1,127.86,2011-11-28,11,Récent
13897,1,311.16,2011-10-20,50,À réactiver
14624,2,225.85,2011-10-13,57,À réactiver
16933,2,563.23,2011-12-08,1,Récent
16584,2,936.08,2011-09-20,80,À réactiver
13341,1,775.85,2011-03-24,260,À réactiver
16395,5,1486.9,2011-10-10,60,Fidèle
15750,8,2465.48,2011-12-07,2,Fidèle
14452,2,264.44,2011-11-29,10,Récent
16792,2,110.38,2011-03-02,282,À réactiver
16743,7,2238.09,2011-11-10,29,Fidèle
17006,4,781.78,2011-12-05,4,Récent
12348,4,1797.24,2011-09-25,75,À réactiver
16031,2,548.94,2011-09-08,92,À réactiver
15058,11,2124.99,2011-11-14,25,VIP
13510,4,1791.56,2011-12-08,1,Récent
12738,1,155.35,2010-12-02,372,À réactiver
16020,3,851.01,2011-11-23,16,Récent
13562,3,1799.33,2011-09-19,81,À réactiver
16460,3,814.72,2011-11-11,28,Récent
16773,1,171.59,2011-10-13,57,À réactiver
13568,1,192.85,2011-06-19,173,À réactiver
13558,4,605.06,2011-12-04,5,Récent
17978,1,300.92,2010-12-09,365,À réactiver
16765,1,34.0,2011-02-18,294,À réactiver
15174,1,135.75,2011-01-21,322,À réactiver
13118,5,1197.81,2011-11-20,19,Fidèle
15670,1,173.05,2011-02-16,296,À réactiver
15129,11,3447.4,2011-10-20,50,VIP
13939,3,568.55,2011-11-16,23,Récent
12420,1,600.39,2011-10-07,63,À réactiver
15769,26,56252.72,2011-12-02,7,VIP
16221,3,864.86,2011-11-03,36,À réactiver
12544,1,372.7,2011-11-03,36,À réactiver
16011,16,3362.71,2011-12-01,8,VIP
13680,4,3722.42,2011-12-08,1,Récent
14111,4,692.85,2011-11-25,14,Récent
15618,4,776.85,2011-11-07,32,À réactiver
12512,2,138.03,2011-10-04,66,À réactiver
14567,2,1530.36,2011-10-14,56,À réactiver
17625,4,2047.0,2011-11-21,18,Récent
13748,5,948.25,2011-09-05,95,Fidèle
14082,1,182.25,2010-12-10,364,À réactiver
14348,1,409.57,2011-03-24,260,À réactiver
15043,1,537.0,2011-11-08,31,À réactiver
13077,4,729.27,2011-12-08,1,Récent
18212,1,248.42,2011-01-17,326,À réactiver
17499,1,622.88,2011-02-23,289,À réactiver
16776,1,388.28,2011-10-10,60,À réactiver
16477,7,2494.46,2011-10-07,63,Fidèle
13486,3,1122.41,2011-09-22,78,À réactiver
14788,2,679.44,2011-12-02,7,Récent
16859,2,747.81,2011-07-18,144,À réactiver
13845,1,312.98,2011-10-06,64,À réactiver
17203,6,3563.85,2011-11-04,35,Fidèle
15127,1,406.53,2011-10-05,65,À réactiver
14964,1,206.21,2011-04-06,247,À réactiver
16085,5,981.51,2011-11-16,23,Fidèle
12842,2,1118.99,2011-09-30,70,À réactiver
15898,5,1388.88,2011-12-08,1,Fidèle
13108,1,350.06,2010-12-02,372,À réactiver
13028,2,661.32,2011-11-17,22,Récent
17254,2,272.44,2011-12-05,4,Récent
13194,1,60.7,2011-07-27,135,À réactiver
18194,1,973.84,2011-09-18,82,À réactiver
15640,15,12515.66,2011-12-05,4,VIP
16136,3,709.38,2011-10-11,59,À réactiver
16360,6,3512.53,2011-12-05,4,Fidèle
15368,1,446.94,2011-11-18,21,Récent
16261,4,746.83,2011-11-22,17,Récent
13116,1,501.14,2011-07-24,138,À réactiver
17750,9,1797.57,2011-12-04,5,Fidèle
14300,1,43.2,2011-11-21,18,Récent
12585,2,2040.1,2011-04-19,234,À réactiver
17522,5,1070.71,2011-12-08,1,Fidèle
17040,1,449.73,2011-07-25,137,À réactiver
16824,2,460.64,2011-11-24,15,Récent
14505,8,5905.64,2011-11-22,17,Fidèle
17083,3,1405.78,2011-08-22,109,À réactiver
16449,2,707.69,2011-05-26,197,À réactiver
17189,2,384.4,2011-08-25,106,À réactiver
17796,4,697.9,2011-10-30,40,À réactiver
15416,4,3984.32,2011-10-06,64,À réactiver
15397,1,94.0,2011-02-23,289,À réactiver
15384,2,642.41,2011-06-23,169,À réactiver
14147,2,483.4,2011-09-22,78,À réactiver
12364,4,1313.1,2011-12-02,7,Récent
15673,4,2881.02,2011-09-12,88,À réactiver
14155,1,118.75,2011-03-18,266,À réactiver
12648,1,318.05,2011-07-08,154,À réactiver
17908,1,243.28,2010-12-01,373,À réactiver
18268,1,25.5,2011-07-28,134,À réactiver
14314,1,120.0,2011-08-25,106,À réactiver
16096,1,320.62,2011-03-20,264,À réactiver
16779,22,10629.72,2011-12-07,2,VIP
17031,2,380.35,2011-11-28,11,Récent
13429,4,1006.8,2011-11-29,10,Récent
17174,1,59.9,2011-05-06,217,À réactiver
12864,1,147.12,2011-07-24,138,À réactiver
18094,7,3017.3,2011-09-19,81,Fidèle
15081,5,504.8,2011-11-17,22,Fidèle
12428,9,7956.46,2011-11-14,25,Fidèle
18149,3,612.08,2011-10-20,50,À réactiver
13732,1,491.86,2011-11-11,28,Récent
12665,1,63.0,2011-01-19,324,À réactiver
14067,2,374.7,2011-10-07,63,À réactiver
14014,1,505.18,2011-09-23,77,À réactiver
16040,3,1313.55,2011-10-05,65,À réactiver
18257,8,2337.63,2011-10-31,39,Fidèle
14764,1,278.3,2011-10-24,46,À réactiver
16566,5,614.66,2011-11-24,15,Fidèle
17334,2,307.02,2011-02-10,302,À réactiver
12697,3,957.59,2011-11-11,28,Récent
16062,4,1153.62,2011-11-30,9,Récent
15326,1,311.71,2011-01-10,333,À réactiver
15919,2,639.89,2011-11-20,19,Récent
15800,2,699.08,2011-08-24,107,À réactiver
14780,2,447.68,2011-10-16,54,À réactiver
17674,2,551.04,2011-09-26,74,À réactiver
14231,3,925.71,2011-06-09,183,À réactiver
18067,1,396.33,2011-10-30,40,À réactiver
13739,1,216.9,2011-11-21,18,Récent
14164,2,1631.77,2011-09-30,70,À réactiver
16171,1,73.2,2011-10-11,59,À réactiver
14867,3,710.28,2011-06-07,185,À réactiver
18064,2,814.0,2011-07-29,133,À réactiver
16425,1,302.7,2011-02-10,302,À réactiver
17620,1,81.44,2011-10-11,59,À réactiver
17153,1,213.78,2011-11-15,24,Récent
13091,1,345.82,2011-11-11,28,Récent
14494,1,139.56,2011-11-14,25,Récent
14659,9,2529.93,2011-12-01,8,Fidèle
16843,16,10196.57,2011-10-28,42,VIP
14915,2,307.48,2011-09-09,91,À réactiver
13700,10,2265.12,2011-11-13,26,VIP
17414,2,778.0,2011-10-27,43,À réactiver
15861,8,3165.36,2011-11-27,12,Fidèle
12678,12,17628.46,2011-10-28,42,VIP
16499,2,365.45,2010-12-14,360,À réactiver
12553,10,3692.28,2011-12-01,8,VIP
15453,7,1388.37,2011-12-08,1,Fidèle
14125,3,2740.43,2011-11-29,10,Récent
13728,6,1016.14,2011-11-03,36,Fidèle
15944,1,325.1,2011-03-08,276,À réactiver
15653,2,877.44,2011-09-08,92,À réactiver
18079,4,3651.97,2011-10-25,45,À réactiver
13627,5,1638.47,2011-10-11,59,Fidèle
14782,1,200.1,2011-01-24,319,À réactiver
15676,3,3435.76,2011-11-21,18,Récent
18228,2,779.9,2011-10-14,56,À réactiver
13499,5,1159.11,2011-11-22,17,Fidèle
12987,2,558.7,2011-09-27,73,À réactiver
16494,1,826.53,2011-02-16,296,À réactiver
13095,1,74.4,2011-09-30,70,À réactiver
14947,2,290.82,2011-09-28,72,À réactiver
13678,1,232.6,2011-07-11,151,À réactiver
15092,2,457.81,2011-05-08,215,À réactiver
14803,3,845.55,2011-06-30,162,À réactiver
17060,1,234.24,2011-03-18,266,À réactiver
13441,1,296.64,2011-09-09,91,À réactiver
12884,1,309.05,2011-09-12,88,À réactiver
18086,1,101.34,2011-03-10,274,À réactiver
16715,1,301.72,2011-09-22,78,À réactiver
17701,1,417.95,2011-04-01,252,À réactiver
17109,6,885.04,2011-11-10,29,Fidèle
13824,5,1698.94,2011-11-07,32,Fidèle
13340,7,10736.48,2011-10-25,45,Fidèle
17236,6,916.13,2011-11-27,12,Fidèle
13048,4,1835.91,2011-11-25,14,Récent
16005,4,615.39,2011-11-27,12,Récent
13145,4,618.52,2011-10-31,39,À réactiver
17769,10,3997.98,2011-11-27,12,VIP
14806,1,193.39,2011-09-25,75,À réactiver
12463,4,1344.78,2011-10-17,53,À réactiver
13389,3,797.96,2011-11-28,11,Récent
15664,1,386.43,2011-10-20,50,À réactiver
14241,1,213.7,2011-06-09,183,À réactiver
13349,1,247.32,2011-11-29,10,Récent
15350,1,115.65,2010-12-01,373,À réactiver
14411,1,1063.0,2011-02-02,310,À réactiver
12763,2,494.08,2011-07-24,138,À réactiver
15949,2,364.72,2011-11-23,16,Récent
16404,1,443.05,2011-09-30,70,À réactiver
15414,3,774.9,2011-11-30,9,Récent
12479,1,527.2,2011-11-28,11,Récent
16364,2,707.04,2011-11-28,11,Récent
15992,1,41.99,2011-12-06,3,Récent
13070,1,228.8,2011-05-31,192,À réactiver
17752,1,80.64,2010-12-15,359,À réactiver
16123,1,307.78,2011-10-19,51,À réactiver
12641,1,185.9,2011-08-16,115,À réactiver
13414,3,1390.5,2011-07-29,133,À réactiver
15301,12,5070.35,2011-10-20,50,VIP
16029,63,81024.84,2011-11-01,38,VIP
16271,5,1429.24,2011-12-07,2,Fidèle
17469,5,1870.97,2011-11-23,16,Fidèle
18223,14,6484.54,2011-12-05,4,VIP
12381,5,1845.31,2011-12-05,4,Fidèle
15572,7,2552.86,2011-12-05,4,Fidèle
14689,1,112.8,2011-05-15,208,À réactiver
12615,4,2291.19,2011-12-07,2,Récent
14561,3,1080.76,2011-09-25,75,À réactiver
18160,2,638.06,2011-10-13,57,À réactiver
14684,5,1236.28,2011-11-14,25,Fidèle
13354,1,743.53,2011-09-29,71,À réactiver
15533,3,807.57,2011-11-20,19,Récent
13814,2,1579.12,2011-09-08,92,À réactiver
14240,2,890.34,2011-11-09,30,Récent
17231,10,3174.32,2011-11-27,12,VIP
17164,7,2467.35,2011-11-07,32,Fidèle
13224,2,2155.95,2011-10-10,60,À réactiver
13778,1,178.7,2011-08-28,103,À réactiver
16318,1,328.15,2011-11-04,35,À réactiver
14708,3,1126.37,2011-12-07,2,Récent
17279,1,187.83,2011-10-13,57,À réactiver
15007,1,156.91,2011-07-03,159,À réactiver
12759,3,1531.44,2011-10-18,52,À réactiver
16415,1,210.35,2011-10-26,44,À réactiver
16629,2,417.73,2011-09-27,73,À réactiver
12410,2,693.33,2011-02-04,308,À réactiver
16363,1,109.36,2011-10-17,53,À réactiver
16722,13,4730.81,2011-11-22,17,VIP
16700,13,5076.55,2011-12-01,8,VIP
17162,10,1715.46,2011-11-11,28,VIP
13330,3,1140.93,2011-09-08,92,À réactiver
17219,1,114.23,2011-11-08,31,À réactiver
13153,1,486.22,2011-12-04,5,Récent
15125,15,11528.48,2011-11-14,25,VIP
17017,20,8694.26,2011-12-07,2,VIP
13405,3,572.45,2011-09-26,74,À réactiver
17700,4,2534.64,2011-11-23,16,Récent
18009,1,257.34,2011-04-18,235,À réactiver
14236,2,490.86,2011-09-20,80,À réactiver
13900,3,740.95,2011-06-09,183,À réactiver
12724,4,1031.41,2011-12-04,5,Récent
15524,1,440.0,2011-11-15,24,Récent
16065,1,372.09,2010-12-09,365,À réactiver
16054,1,783.9,2011-07-17,145,À réactiver
12609,3,1126.85,2011-09-22,78,À réactiver
18224,1,158.95,2011-03-21,263,À réactiver
15935,2,416.86,2011-04-14,239,À réactiver
16560,2,841.41,2011-11-13,26,Récent
15343,1,364.5,2011-09-13,87,À réactiver
12359,4,6372.58,2011-10-13,57,À réactiver
13672,2,186.39,2011-02-11,301,À réactiver
13804,7,2635.79,2011-11-09,30,Fidèle
15197,3,1079.61,2011-11-29,10,Récent
14702,17,3292.14,2011-12-08,1,VIP
13320,4,1548.7,2011-09-22,78,À réactiver
17690,15,4757.95,2011-11-09,30,VIP
15659,1,306.45,2011-10-27,43,À réactiver
16180,8,10254.18,2011-08-31,100,Fidèle
13850,1,1595.48,2011-08-02,129,À réactiver
16362,5,734.77,2011-11-07,32,Fidèle
15757,2,714.42,2011-10-05,65,À réactiver
14747,1,328.2,2011-04-04,249,À réactiver
13235,1,1031.07,2011-05-11,212,À réactiver
17293,9,1875.11,2011-12-01,8,Fidèle
16966,7,2154.97,2011-12-01,8,Fidèle
14582,1,114.11,2011-10-30,40,À réactiver
16357,3,658.88,2011-11-06,33,À réactiver
17140,1,465.32,2011-04-06,247,À réactiver
12573,1,160.54,2011-04-26,227,À réactiver
17251,1,283.28,2010-12-12,362,À réactiver
16957,2,416.64,2011-04-14,239,À réactiver
14641,1,110.46,2011-11-18,21,Récent
14174,1,134.46,2011-11-06,33,À réactiver
17431,1,403.3,2011-01-30,313,À réactiver
16711,5,1651.03,2011-12-06,3,Fidèle
13940,4,839.14,2011-11-22,17,Récent
13719,5,1041.68,2011-11-24,15,Fidèle
15620,3,1553.18,2011-10-14,56,À réactiver
14550,2,765.62,2011-11-29,10,Récent
14360,4,2128.23,2011-11-08,31,À réactiver
15380,5,1690.26,2011-12-01,8,Fidèle
17173,8,3766.6,2011-12-04,5,Fidèle
16258,5,5203.51,2011-10-25,45,Fidèle
15579,2,348.6,2011-10-02,68,À réactiver
15777,4,1047.11,2011-04-12,241,À réactiver
16009,4,992.71,2011-11-17,22,Récent
13591,3,1117.13,2011-10-06,64,À réactiver
14295,1,166.2,2011-10-30,40,À réactiver
14873,1,519.68,2011-05-13,210,À réactiver
16034,3,437.7,2011-05-27,196,À réactiver
16793,1,243.84,2011-10-13,57,À réactiver
13716,1,138.28,2011-03-15,269,À réactiver
14672,2,765.55,2011-04-19,234,À réactiver
16617,1,151.85,2011-04-18,235,À réactiver
13435,7,3809.89,2011-12-04,5,Fidèle
16904,16,3754.27,2011-12-05,4,VIP
17656,5,1674.69,2011-09-27,73,Fidèle
13078,26,12627.94,2011-12-06,3,VIP
16143,6,2424.94,2011-12-06,3,Fidèle
13963,4,664.54,2011-02-04,308,À réactiver
12988,1,535.32,2011-02-20,292,À réactiver
14987,2,326.4,2011-11-24,15,Récent
14331,2,462.66,2011-08-07,124,À réactiver
15654,2,922.53,2011-11-30,9,Récent
18078,2,336.13,2011-05-06,217,À réactiver
13155,4,971.76,2011-11-06,33,À réactiver
15313,1,52.0,2011-08-21,110,À réactiver
18205,2,517.36,2011-11-03,36,À réactiver
14173,4,450.84,2011-11-29,10,Récent
12612,1,704.04,2011-09-26,74,À réactiver
15671,7,2657.13,2011-11-21,18,Fidèle
17870,12,1894.35,2011-12-07,2,VIP
16279,3,1509.58,2011-11-18,21,Récent
16126,4,6287.77,2011-11-10,29,Récent
12931,15,42055.96,2011-11-18,21,VIP
17591,7,2225.97,2011-09-27,73,Fidèle
16092,3,817.86,2011-08-17,114,À réactiver
14897,4,1366.38,2011-12-02,7,Récent
15399,3,815.77,2011-12-08,1,Récent
15526,2,148.44,2011-11-06,33,À réactiver
13311,2,598.57,2011-12-05,4,Récent
16367,2,804.49,2011-11-02,37,À réactiver
14898,6,1303.52,2011-11-16,23,Fidèle
14753,1,563.15,2011-09-13,87,À réactiver
17892,3,244.1,2011-10-14,56,À réactiver
12822,2,948.88,2011-09-30,70,À réactiver
16480,1,769.29,2011-09-25,75,À réactiver
16527,1,228.06,2011-09-19,81,À réactiver
15433,2,533.3,2011-05-10,213,À réactiver
17440,3,186.42,2011-07-06,156,À réactiver
16298,3,598.2,2011-11-17,22,Récent
14129,5,1123.86,2011-12-08,1,Fidèle
13012,8,1661.84,2011-11-30,9,Fidèle
17658,2,595.42,2011-11-14,25,Récent
14836,3,102.45,2011-11-29,10,Récent
17863,6,3160.0,2011-10-11,59,Fidèle
12518,5,2056.89,2011-12-09,0,Fidèle
18217,2,621.75,2011-11-10,29,Récent
13092,5,477.83,2011-09-30,70,Fidèle
13753,1,741.26,2011-02-25,287,À réactiver
17088,4,1991.01,2011-11-11,28,Récent
13322,1,199.48,2011-11-22,17,Récent
13564,3,1749.02,2011-07-18,144,À réactiver
13551,1,91.8,2011-01-24,319,À réactiver
14512,2,275.28,2011-06-05,187,À réactiver
16007,4,1701.94,2011-10-23,47,À réactiver
14719,5,1602.13,2011-12-08,1,Fidèle
15215,3,734.94,2011-10-24,46,À réactiver
17548,1,103.3,2011-04-20,233,À réactiver
16036,2,758.92,2011-09-13,87,À réactiver
14271,1,112.32,2011-04-28,225,À réactiver
12379,2,852.24,2011-09-19,81,À réactiver
13667,1,305.02,2011-07-13,149,À réactiver
15717,1,150.3,2011-04-19,234,À réactiver
14426,10,4481.67,2011-11-16,23,VIP
13233,2,605.12,2011-09-26,74,À réactiver
14607,14,16569.5,2011-11-24,15,VIP
16306,6,632.27,2011-05-10,213,Fidèle
17848,9,901.2,2011-09-19,81,Fidèle
13695,15,2504.13,2011-11-08,31,VIP
13186,3,1575.89,2011-10-31,39,À réactiver
15178,1,40.5,2011-03-24,260,À réactiver
13450,6,2043.72,2011-11-13,26,Fidèle
15213,2,328.35,2011-01-25,318,À réactiver
17800,9,1199.01,2011-11-02,37,Fidèle
16900,3,887.11,2011-11-23,16,Récent
12787,3,463.66,2011-11-30,9,Récent
13238,4,700.73,2011-11-22,17,Récent
14520,2,270.6,2011-12-08,1,Récent
17011,1,270.9,2011-11-09,30,Récent
13740,1,350.75,2011-04-13,240,À réactiver
15156,3,961.49,2011-12-08,1,Récent
13482,1,184.64,2011-04-21,232,À réactiver
17035,2,433.53,2011-04-08,245,À réactiver
15154,1,296.42,2011-09-25,75,À réactiver
17034,3,745.52,2011-11-23,16,Récent
13370,1,754.87,2010-12-03,371,À réactiver
16611,1,129.49,2011-06-06,186,À réactiver
14440,5,2357.68,2011-12-01,8,Fidèle
16550,5,2298.97,2011-08-23,108,Fidèle
16407,10,2126.93,2011-11-27,12,VIP
12539,4,5568.35,2011-11-17,22,Récent
17243,26,8676.85,2011-12-08,1,VIP
17068,21,4552.14,2011-11-27,12,VIP
15656,4,748.5,2011-10-25,45,À réactiver
12571,2,519.61,2011-10-31,39,À réactiver
15843,1,118.95,2011-02-09,303,À réactiver
16794,10,1222.71,2011-12-08,1,VIP
16172,5,1140.21,2011-09-05,95,Fidèle
16624,2,810.57,2011-09-20,80,À réactiver
12633,4,2163.98,2011-10-12,58,À réactiver
13718,2,306.55,2011-04-07,246,À réactiver
12736,1,234.0,2011-01-11,332,À réactiver
14039,1,152.2,2011-11-06,33,À réactiver
13481,5,1804.56,2011-10-25,45,Fidèle
14646,73,280206.02,2011-12-08,1,VIP
12621,20,13689.67,2011-12-08,1,VIP
15948,2,955.24,2011-12-01,8,Récent
14665,5,1835.7,2011-10-10,60,Fidèle
12388,6,2780.66,2011-11-24,15,Fidèle
17434,7,2373.82,2011-12-07,2,Fidèle
14573,9,1653.42,2011-06-13,179,Fidèle
13635,1,1071.03,2011-10-03,67,À réactiver
15308,1,310.47,2011-03-10,274,À réactiver
13348,1,233.76,2011-10-06,64,À réactiver
13686,1,72.0,2011-06-10,182,À réactiver
16399,2,408.57,2011-11-20,19,Récent
12534,1,1089.18,2011-08-01,130,À réactiver
17374,2,495.77,2011-05-05,218,À réactiver
14690,2,371.7,2011-10-26,44,À réactiver
15266,1,119.3,2011-01-05,338,À réactiver
14068,1,265.85,2011-01-23,320,À réactiver
16569,1,124.2,2011-12-06,3,Récent
12493,2,433.74,2011-06-27,165,À réactiver
14059,1,183.6,2011-03-18,266,À réactiver
17881,1,133.35,2011-02-08,304,À réactiver
16923,19,7247.61,2011-11-27,12,VIP
12532,1,349.83,2011-11-09,30,Récent
15078,32,9743.11,2011-12-02,7,VIP
12620,3,1339.41,2011-11-25,14,Récent
13928,4,464.57,2011-11-29,10,Récent
13668,21,6363.59,2011-12-07,2,VIP
13230,14,2806.97,2011-12-05,4,VIP
16438,5,798.35,2011-12-04,5,Fidèle
15985,2,1142.42,2011-08-08,123,À réactiver
17865,20,10526.32,2011-11-09,30,VIP
13563,2,777.53,2011-09-16,84,À réactiver
17214,6,1069.12,2011-10-10,60,Fidèle
13240,4,663.65,2011-09-04,96,À réactiver
16091,2,315.06,2011-07-08,154,À réactiver
15576,1,940.67,2011-11-02,37,À réactiver
15184,2,406.76,2011-11-10,29,Récent
12586,1,196.94,2011-11-22,17,Récent
12418,1,668.58,2011-08-19,112,À réactiver
15149,1,520.8,2011-07-29,133,À réactiver
16025,1,439.66,2011-11-10,29,Récent
12617,1,355.53,2011-11-10,29,Récent
14395,9,3507.71,2011-12-07,2,Fidèle
17042,5,1044.38,2011-12-07,2,Fidèle
16788,2,597.48,2011-08-08,123,À réactiver
14457,1,113.64,2011-02-02,310,À réactiver
16735,5,2300.56,2011-09-22,78,Fidèle
15603,1,48.48,2011-09-22,78,À réactiver
15484,4,3594.31,2011-12-08,1,Récent
15721,1,507.08,2011-11-28,11,Récent
17786,2,278.74,2011-09-15,85,À réactiver
13774,1,345.0,2011-09-19,81,À réactiver
16441,2,381.2,2011-10-03,67,À réactiver
13364,1,134.96,2011-09-29,71,À réactiver
14666,1,195.25,2011-11-15,24,Récent
17379,1,404.66,2011-11-28,11,Récent
12378,1,4008.62,2011-08-02,129,À réactiver
16990,1,179.0,2011-05-05,218,À réactiver
17764,2,818.82,2011-10-20,50,À réactiver
12441,1,173.55,2010-12-08,366,À réactiver
14406,1,156.75,2011-08-12,119,À réactiver
12581,1,197.71,2011-10-31,39,À réactiver
15089,6,2420.84,2011-11-29,10,Fidèle
12700,4,4939.99,2011-12-02,7,Récent
16518,2,484.32,2011-10-09,61,À réactiver
15903,7,5126.76,2011-11-30,9,Fidèle
12363,2,552.0,2011-08-22,109,À réactiver
12838,2,683.13,2011-11-06,33,À réactiver
12970,4,452.24,2011-12-02,7,Récent
13780,2,360.01,2011-12-02,7,Récent
16170,6,1885.05,2011-10-20,50,Fidèle
13507,4,2479.16,2011-12-06,3,Récent
14834,6,1720.3,2011-11-22,17,Fidèle
18250,1,349.27,2011-02-02,310,À réactiver
14272,2,437.96,2011-09-27,73,À réactiver
16803,1,332.3,2011-10-05,65,À réactiver
16202,1,365.27,2010-12-14,360,À réactiver
15167,1,163.0,2011-01-23,320,À réactiver
12950,3,1843.0,2011-12-07,2,Récent
12772,1,892.47,2011-10-11,59,À réactiver
16010,3,407.5,2011-04-08,245,À réactiver
15042,1,135.93,2011-05-24,199,À réactiver
17443,1,534.24,2011-05-04,219,À réactiver
17085,5,1566.65,2011-08-08,123,Fidèle
13283,2,93.66,2011-10-11,59,À réactiver
17930,5,1740.48,2011-11-04,35,Fidèle
13881,20,17159.52,2011-12-06,3,VIP
12478,1,680.99,2011-12-06,3,Récent
16633,6,2883.1,2011-11-22,17,Fidèle
13365,2,2225.37,2011-11-06,33,À réactiver
12947,6,1603.99,2011-07-19,143,Fidèle
13343,1,353.43,2011-06-15,177,À réactiver
15674,5,2446.6,2011-09-27,73,Fidèle
12995,1,211.32,2011-09-15,85,À réactiver
16216,1,914.93,2011-03-17,267,À réactiver
16418,3,675.27,2011-10-26,44,À réactiver
16215,1,242.35,2011-09-20,80,À réactiver
14817,2,1110.34,2011-05-23,200,À réactiver
14222,1,683.17,2011-06-15,177,À réactiver
13379,3,572.56,2011-11-13,26,Récent
16986,2,1873.2,2011-11-10,29,Récent
13922,1,172.25,2010-12-23,351,À réactiver
13826,1,189.5,2011-06-16,176,À réactiver
17428,28,17256.85,2011-12-09,0,VIP
14794,7,1319.91,2011-12-07,2,Fidèle
13268,11,3214.69,2011-11-22,17,VIP
16884,2,429.84,2011-11-02,37,À réactiver
14484,1,321.92,2011-10-20,50,À réactiver
15068,2,553.36,2011-10-24,46,À réactiver
13931,2,1237.53,2011-09-05,95,À réactiver
15970,1,314.1,2011-02-09,303,À réactiver
14048,1,409.93,2011-02-07,305,À réactiver
14159,11,4693.01,2011-11-20,19,VIP
17461,3,757.46,2011-11-17,22,Récent
14107,7,2703.23,2011-10-19,51,Fidèle
15022,4,905.04,2011-11-28,11,Récent
13319,26,10845.55,2011-12-04,5,VIP
17595,2,388.79,2011-11-27,12,Récent
17027,6,890.29,2011-09-22,78,Fidèle
16128,5,1880.22,2011-11-22,17,Fidèle
13860,5,1245.9,2011-12-08,1,Fidèle
16434,7,1522.25,2011-11-10,29,Fidèle
16309,2,706.57,2011-08-25,106,À réactiver
17128,1,157.09,2011-01-09,334,À réactiver
14497,1,475.37,2011-02-03,309,À réactiver
16127,1,656.25,2011-10-31,39,À réactiver
15118,1,244.8,2011-07-28,134,À réactiver
16282,1,168.3,2011-01-04,339,À réactiver
17727,1,1060.25,2011-11-24,15,Récent
17579,3,448.9,2011-12-05,4,Récent
13474,1,229.59,2011-04-17,236,À réactiver
13806,1,256.38,2011-10-07,63,À réactiver
15063,1,370.8,2011-05-10,213,À réactiver
14796,17,8022.49,2011-12-08,1,VIP
14937,3,1621.88,2011-10-14,56,À réactiver
15527,8,2429.78,2011-11-21,18,Fidèle
14842,4,2824.69,2011-10-27,43,À réactiver
16414,2,126.25,2011-11-18,21,Récent
16681,6,1770.34,2011-09-28,72,Fidèle
14146,5,4191.0,2011-12-01,8,Fidèle
17580,3,215.72,2011-04-01,252,À réactiver
17197,1,1013.01,2011-11-10,29,Récent
16647,2,214.06,2011-06-23,169,À réactiver
15079,4,895.61,2011-05-11,212,À réactiver
12488,3,1298.66,2011-11-30,9,Récent
14768,2,192.6,2011-11-22,17,Récent
14912,2,867.85,2011-11-23,16,Récent
13244,1,121.74,2011-09-08,92,À réactiver
14386,1,142.4,2011-02-16,296,À réactiver
13662,3,897.76,2011-09-15,85,À réactiver
18260,6,2643.2,2011-06-20,172,Fidèle
17381,29,20275.61,2011-12-01,8,VIP
12627,7,4478.53,2011-11-29,10,Fidèle
13651,2,94.2,2011-11-04,35,À réactiver
14071,8,1438.82,2011-12-06,3,Fidèle
14383,3,1247.69,2011-11-01,38,À réactiver
17339,2,243.36,2011-09-06,94,À réactiver
14335,2,468.26,2011-11-23,16,Récent
13362,4,3090.74,2011-11-30,9,Récent
17799,10,3055.93,2011-11-17,22,VIP
13755,9,2161.35,2011-12-06,3,Fidèle
12957,8,4017.54,2011-11-30,9,Fidèle
17146,3,749.78,2011-08-26,105,À réactiver
15265,2,1506.12,2011-07-11,151,À réactiver
13135,1,3096.0,2011-05-27,196,À réactiver
15743,4,784.46,2011-11-23,16,Récent
14851,2,511.35,2011-11-16,23,Récent
16690,2,225.58,2011-09-28,72,À réactiver
12480,4,3281.63,2011-11-11,28,Récent
17320,3,1200.62,2011-08-31,100,À réactiver
15005,28,6316.57,2011-11-24,15,VIP
17576,19,3622.68,2011-12-01,8,VIP
16750,5,623.93,2011-10-26,44,Fidèle
13952,2,3251.07,2011-05-06,217,À réactiver
14705,1,179.0,2011-05-25,198,À réactiver
13083,2,303.75,2011-12-05,4,Récent
13614,4,1610.46,2011-11-15,24,Récent
13821,2,385.64,2011-07-18,144,À réactiver
16105,1,336.96,2011-04-05,248,À réactiver
12703,1,283.55,2011-09-29,71,À réactiver
14539,2,537.48,2011-11-24,15,Récent
14737,3,1164.55,2011-12-06,3,Récent
14196,1,335.52,2011-08-25,106,À réactiver
17711,2,385.1,2011-11-29,10,Récent
14504,4,673.26,2011-10-23,47,À réactiver
17458,1,316.5,2011-11-24,15,Récent
17365,8,4801.56,2011-11-27,12,Fidèle
13710,1,180.48,2011-11-08,31,À réactiver
15344,3,563.94,2011-12-09,0,Récent
12676,6,1331.39,2011-11-15,24,Fidèle
14211,9,2241.1,2011-10-17,53,Fidèle
13899,2,388.52,2011-11-23,16,Récent
14778,2,730.86,2011-08-04,127,À réactiver
16531,7,1244.59,2011-11-17,22,Fidèle
