CustomerID,Country,Revenue,Orders,Average line amount
13736,United Kingdom,731.9,2,3.83
16099,United Kingdom,731.9,3,18.77
16491,United Kingdom,731.5,1,18.76
14778,United Kingdom,730.86,2,20.88
18035,United Kingdom,730.4,3,13.78
12468,Germany,729.54,2,19.2
13077,United Kingdom,729.27,4,6.51
17666,United Kingdom,728.16,2,40.45
17888,United Kingdom,726.05,8,10.84
14869,United Kingdom,725.7,2,10.22
14055,United Kingdom,725.64,1,72.56
16140,United Kingdom,725.18,2,20.72
15584,United Kingdom,725.11,4,5.9
12723,France,725.07,5,10.51
15636,United Kingdom,724.76,2,28.99
12475,Germany,723.38,1,20.09
17521,United Kingdom,723.21,3,16.07
15272,United Kingdom,721.94,2,11.46
18062,United Kingdom,720.52,3,26.69
16023,United Kingdom,719.81,3,7.13
14179,United Kingdom,719.78,2,4.36
14725,United Kingdom,718.08,1,13.81
17884,United Kingdom,717.45,4,6.13
15274,United Kingdom,716.57,2,15.25
12535,France,716.35,2,21.07
15400,United Kingdom,716.2,5,59.68
17029,United Kingdom,716.0,2,358.0
15330,United Kingdom,714.96,2,55.0
15757,United Kingdom,714.42,2,15.88
12616,France,713.3,2,22.29
13169,United Kingdom,712.88,2,54.84
13147,United Kingdom,712.8,4,178.2
17761,United Kingdom,712.78,1,37.51
13416,United Kingdom,712.5,2,37.5
13587,United Kingdom,712.4,1,89.05
17642,United Kingdom,712.29,2,17.81
15855,United Kingdom,712.24,5,8.9
13705,United Kingdom,711.86,3,25.42
17179,United Kingdom,711.79,3,8.9
13249,United Kingdom,711.41,3,30.93
17472,United Kingdom,710.29,3,3.92
14867,United Kingdom,710.28,3,19.73
14127,United Kingdom,709.71,3,16.13
16136,United Kingdom,709.38,3,19.17
15951,United Kingdom,708.22,2,17.27
16449,United Kingdom,707.69,2,17.69
12453,Austria,707.09,1,16.44
16364,United Kingdom,707.04,2,13.34
16309,United Kingdom,706.57,2,16.82
14880,United Kingdom,706.19,3,15.03
14126,United Kingdom,706.13,3,47.08
15038,United Kingdom,705.49,6,5.43
16015,United Kingdom,705.39,3,3.88
16882,United Kingdom,705.12,3,18.08
17934,United Kingdom,704.25,2,33.54
12612,Germany,704.04,1,37.05
12883,United Kingdom,703.47,4,16.75
18082,United Kingdom,703.37,1,9.64
15103,United Kingdom,703.36,2,20.1
15574,United Kingdom,702.25,4,4.18
16997,United Kingdom,702.0,3,58.5
14198,United Kingdom,701.4,4,17.98
14356,United Kingdom,701.23,2,21.25
17321,United Kingdom,700.86,2,6.55
13238,United Kingdom,700.73,4,22.6
17734,United Kingdom,700.63,3,16.29
15800,United Kingdom,699.08,2,5.87
13258,United Kingdom,698.58,3,18.38
17423,United Kingdom,698.41,2,26.86
17796,United Kingdom,697.9,4,8.51
15053,United Kingdom,697.79,3,9.83
14829,United Kingdom,697.55,4,16.61
13596,United Kingdom,697.04,2,4.2
15700,United Kingdom,696.68,2,8.1
17397,United Kingdom,696.41,2,7.57
14009,United Kingdom,695.61,2,16.56
14959,United Kingdom,695.42,4,11.79
15304,United Kingdom,694.4,8,30.19
12925,United Kingdom,694.05,2,15.42
14643,United Kingdom,693.81,2,22.38
12410,Switzerland,693.33,2,26.67
13601,United Kingdom,693.32,2,7.0
14111,United Kingdom,692.85,4,69.29
17198,United Kingdom,692.22,3,7.21
17733,United Kingdom,692.19,2,19.78
13838,United Kingdom,691.73,4,3.98
16212,United Kingdom,690.34,2,16.84
18085,United Kingdom,689.95,2,23.79
13023,United Kingdom,689.9,2,17.25
15181,United Kingdom,689.48,3,43.09
18196,United Kingdom,689.13,2,4.89
17502,United Kingdom,689.1,4,24.61
13799,United Kingdom,688.86,2,17.66
16642,United Kingdom,688.33,2,20.25
12658,Germany,686.05,1,19.06
16122,United Kingdom,684.42,4,18.01
16495,United Kingdom,684.41,3,7.06
15669,United Kingdom,684.34,4,20.74
12942,United Kingdom,683.9,3,9.12
17874,United Kingdom,683.46,6,14.86
14222,United Kingdom,683.17,1,16.66
12838,United Kingdom,683.13,2,5.55
15582,United Kingdom,682.91,3,15.52
13548,United Kingdom,682.41,2,5.5
18135,United Kingdom,681.91,5,34.1
12478,Greece,680.99,1,18.92
13524,United Kingdom,680.18,5,25.19
16872,United Kingdom,680.02,3,97.15
15322,United Kingdom,679.68,1,16.18
13430,United Kingdom,679.45,2,13.87
14788,United Kingdom,679.44,2,22.65
17994,United Kingdom,678.49,4,8.38
13925,United Kingdom,678.25,4,16.54
13607,United Kingdom,678.01,1,6.92
13388,United Kingdom,677.1,2,19.35
13040,United Kingdom,676.99,2,15.74
16377,United Kingdom,676.2,1,135.24
15626,United Kingdom,675.8,2,13.79
17462,United Kingdom,675.69,2,25.03
13325,United Kingdom,675.3,1,56.28
16418,United Kingdom,675.27,3,6.62
13355,United Kingdom,674.7,1,21.08
13464,United Kingdom,674.68,1,16.46
17749,United Kingdom,674.52,2,19.27
13951,United Kingdom,674.45,3,17.29
14504,United Kingdom,673.26,4,6.29
18121,United Kingdom,673.1,2,21.03
14628,United Kingdom,671.96,2,28.0
17883,United Kingdom,671.77,4,4.63
12638,Sweden,671.69,1,17.22
17299,United Kingdom,669.11,4,11.74
12418,Switzerland,668.58,1,19.66
14342,United Kingdom,668.56,4,31.84
13741,United Kingdom,668.43,3,19.66
16383,United Kingdom,668.36,2,6.55
15031,United Kingdom,668.14,4,6.02
18022,United Kingdom,668.11,1,3.5
16268,United Kingdom,667.65,2,14.84
15969,United Kingdom,666.1,3,33.31
17777,United Kingdom,665.86,3,3.43
17105,United Kingdom,665.78,2,7.4
16056,United Kingdom,664.85,1,9.78
13963,United Kingdom,664.54,4,18.99
16208,United Kingdom,664.26,2,10.06
15643,United Kingdom,664.0,3,20.12
14720,United Kingdom,663.81,3,17.94
13240,United Kingdom,663.65,4,9.91
16573,United Kingdom,663.61,2,15.8
14451,United Kingdom,662.59,2,6.08
16014,United Kingdom,662.38,3,4.57
18218,United Kingdom,662.08,2,31.53
16774,United Kingdom,661.52,4,13.78
13028,United Kingdom,661.32,2,14.7
14603,United Kingdom,660.0,1,330.0
15492,United Kingdom,659.46,2,18.84
13518,United Kingdom,659.44,1,17.35
13759,United Kingdom,659.41,2,26.38
16357,United Kingdom,658.88,3,19.38
14150,United Kingdom,658.64,2,25.33
17779,United Kingdom,658.57,3,8.03
16696,United Kingdom,657.9,4,65.79
14818,United Kingdom,657.8,3,13.7
12577,France,657.8,3,4.47
15648,United Kingdom,657.35,2,26.29
17459,United Kingdom,657.3,2,5.92
15677,United Kingdom,657.23,1,19.92
16157,United Kingdom,656.69,3,36.48
13049,United Kingdom,656.68,2,46.91
16708,United Kingdom,656.63,1,24.32
16127,United Kingdom,656.25,1,16.41
14894,United Kingdom,655.75,1,28.51
16444,United Kingdom,654.67,4,7.79
14651,United Kingdom,654.6,2,6.42
17398,United Kingdom,653.38,3,17.19
18151,United Kingdom,653.35,2,17.19
13496,United Kingdom,653.33,2,18.67
15205,United Kingdom,653.24,2,17.66
14044,United Kingdom,652.82,4,3.12
14548,United Kingdom,652.8,2,163.2
17523,United Kingdom,652.74,4,19.78
14034,United Kingdom,651.82,3,7.32
16734,United Kingdom,650.51,3,12.27
16469,United Kingdom,650.43,4,3.57
15571,United Kingdom,650.43,4,11.41
16969,United Kingdom,650.41,3,15.49
17373,United Kingdom,646.92,4,11.35
12589,France,646.68,2,18.48
15651,United Kingdom,646.3,3,20.2
17545,United Kingdom,645.96,3,4.45
14855,United Kingdom,645.65,2,32.28
12719,France,644.95,2,16.54
17312,United Kingdom,644.3,3,46.02
16431,United Kingdom,642.81,3,7.74
14020,United Kingdom,642.8,2,16.48
13034,United Kingdom,642.77,2,17.37
15384,United Kingdom,642.41,2,15.67
17046,United Kingdom,642.02,1,29.18
15297,United Kingdom,641.94,3,16.46
12365,Cyprus,641.38,2,29.15
12624,France,641.13,2,16.87
13417,United Kingdom,640.83,2,22.89
13318,United Kingdom,640.76,3,32.04
12631,Finland,640.5,1,20.66
14301,United Kingdom,640.14,1,49.24
15919,United Kingdom,639.89,2,4.47
17515,United Kingdom,639.02,4,7.35
18160,United Kingdom,638.06,2,16.36
14754,United Kingdom,638.05,2,15.56
14664,United Kingdom,637.89,2,6.44
14128,United Kingdom,637.5,2,13.86
14481,United Kingdom,636.51,2,21.22
15829,United Kingdom,636.14,2,12.47
15773,United Kingdom,635.68,1,63.57
14000,United Kingdom,635.66,1,42.38
16139,United Kingdom,635.41,3,20.5
17985,United Kingdom,634.95,1,27.61
13892,United Kingdom,632.97,4,23.44
14220,United Kingdom,632.4,2,30.11
16306,United Kingdom,632.27,6,15.42
18183,United Kingdom,632.07,2,17.08
13822,United Kingdom,632.0,2,6.58
14021,United Kingdom,631.9,3,28.72
15244,United Kingdom,631.57,2,18.58
13539,United Kingdom,631.34,3,17.06
17990,United Kingdom,630.84,3,21.75
13046,United Kingdom,629.31,2,17.98
13525,United Kingdom,628.78,2,104.8
14687,United Kingdom,628.38,1,41.89
16022,United Kingdom,628.28,1,8.27
15028,United Kingdom,627.13,4,13.07
13546,United Kingdom,626.99,3,6.4
15402,United Kingdom,626.77,2,14.92
14036,United Kingdom,626.65,1,16.49
13914,United Kingdom,626.45,2,18.98
14382,United Kingdom,626.07,1,4.78
16750,United Kingdom,623.93,5,6.57
16718,United Kingdom,623.75,1,13.86
12649,Germany,623.51,3,20.11
15147,United Kingdom,623.5,1,22.27
13368,United Kingdom,623.4,2,21.5
15258,United Kingdom,623.16,2,18.33
17499,United Kingdom,622.88,1,15.57
15182,United Kingdom,622.85,2,21.48
17460,United Kingdom,622.43,6,21.46
15768,United Kingdom,621.83,3,23.03
18217,United Kingdom,621.75,2,20.06
16915,United Kingdom,621.68,6,10.91
17640,United Kingdom,621.66,1,124.33
14152,United Kingdom,621.29,2,12.68
13402,United Kingdom,621.23,2,15.93
16141,United Kingdom,620.4,1,20.68
12667,Finland,620.13,1,18.79
14529,United Kingdom,620.04,3,2.71
13493,Switzerland,618.63,2,77.33
16613,United Kingdom,618.59,1,20.62
13145,United Kingdom,618.52,4,103.09
12596,Spain,618.27,2,22.9
13301,United Kingdom,618.09,4,7.63
16134,United Kingdom,618.09,2,17.66
14593,United Kingdom,617.99,3,4.07
14377,United Kingdom,617.05,2,56.1
16442,United Kingdom,616.79,3,3.54
16311,United Kingdom,616.26,2,16.66
14905,United Kingdom,616.15,2,36.24
16005,United Kingdom,615.39,4,2.82
15275,United Kingdom,615.14,1,15.0
16566,United Kingdom,614.66,5,34.15
16116,United Kingdom,612.78,1,18.02
12513,France,612.29,1,17.49
18149,United Kingdom,612.08,3,38.25
15232,United Kingdom,612.06,2,19.74
15645,United Kingdom,612.01,1,11.77
16109,United Kingdom,611.88,2,33.99
16763,United Kingdom,611.85,1,26.6
13731,United Kingdom,610.59,2,16.07
12673,Germany,610.52,2,14.54
15795,United Kingdom,610.01,1,14.52
13357,United Kingdom,609.95,1,6.78
14636,United Kingdom,609.85,2,21.78
13933,United Kingdom,608.79,2,26.47
12933,United Kingdom,607.53,3,5.73
15573,United Kingdom,607.45,2,5.84
17119,United Kingdom,606.91,2,17.34
14710,United Kingdom,606.13,4,4.36
17849,United Kingdom,605.8,4,23.3
14133,United Kingdom,605.64,3,21.63
13888,United Kingdom,605.63,2,15.14
17507,United Kingdom,605.58,2,6.88
13233,United Kingdom,605.12,2,14.07
13558,United Kingdom,605.06,4,3.46
14323,United Kingdom,605.06,2,16.81
14675,United Kingdom,604.75,1,5.93
17664,United Kingdom,604.64,2,14.06
12944,United Kingdom,604.51,2,20.15
16732,United Kingdom,603.75,1,21.56
12556,Spain,603.71,2,4.99
12707,France,603.42,1,18.29
17259,United Kingdom,603.37,2,4.87
15366,United Kingdom,602.51,2,13.69
17890,United Kingdom,602.09,2,6.41
12654,Germany,601.98,5,15.84
14609,United Kingdom,601.56,4,150.39
16654,United Kingdom,601.27,4,20.73
12420,Cyprus,600.39,1,20.7
13243,United Kingdom,600.07,1,10.35
18211,United Kingdom,600.07,5,14.29
12872,United Kingdom,599.97,2,9.09
12521,Germany,599.68,1,15.78
14965,United Kingdom,599.0,2,7.22
17420,United Kingdom,598.83,3,19.96
14467,United Kingdom,598.76,4,6.65
15720,United Kingdom,598.73,1,4.68
13311,United Kingdom,598.57,2,23.02
13959,United Kingdom,598.2,3,6.5
16298,United Kingdom,598.2,3,22.16
14108,United Kingdom,597.91,2,17.59
17864,United Kingdom,597.5,3,5.86
16788,United Kingdom,597.48,2,3.85
14645,United Kingdom,597.09,2,19.9
15381,United Kingdom,596.85,2,74.61
18246,United Kingdom,596.1,2,149.03
17658,United Kingdom,595.42,2,31.34
14284,United Kingdom,595.25,2,18.6
16325,United Kingdom,594.24,3,33.01
12917,United Kingdom,594.0,1,297.0
15442,United Kingdom,594.0,1,297.0
16535,United Kingdom,593.75,1,19.15
18232,United Kingdom,592.97,4,16.03
16203,United Kingdom,592.9,4,16.94
14692,United Kingdom,591.55,4,8.7
13276,United Kingdom,590.93,2,19.7
13270,United Kingdom,590.0,1,590.0
13452,United Kingdom,590.0,2,295.0
14882,United Kingdom,589.7,2,53.61
18123,United Kingdom,589.44,2,16.37
16723,United Kingdom,589.15,2,13.7
16838,United Kingdom,588.85,2,23.55
14338,United Kingdom,588.22,2,18.97
15624,United Kingdom,588.13,4,17.3
17351,United Kingdom,587.15,3,21.75
17014,United Kingdom,586.33,3,7.92
17360,United Kingdom,585.79,3,4.44
12384,Switzerland,585.27,2,21.68
15222,United Kingdom,585.0,1,117.0
16384,United Kingdom,584.5,2,17.71
16072,United Kingdom,584.32,1,25.41
14023,United Kingdom,584.07,2,18.84
13557,United Kingdom,584.06,2,17.18
15762,United Kingdom,583.75,2,15.78
12426,Germany,582.73,1,19.42
13427,United Kingdom,582.6,3,20.09
17970,United Kingdom,582.59,1,18.79
12695,France,582.1,4,21.56
18095,United Kingdom,580.05,2,27.62
16906,United Kingdom,579.77,4,6.23
17142,United Kingdom,579.0,1,38.6
13292,United Kingdom,578.94,2,18.68
17540,United Kingdom,578.9,2,23.16
12601,Germany,577.06,5,20.61
14176,United Kingdom,576.9,4,18.61
16916,United Kingdom,576.26,2,4.03
15830,United Kingdom,576.0,1,14.77
15550,United Kingdom,575.63,4,9.44
16345,United Kingdom,575.41,1,15.14
13487,United Kingdom,575.4,3,16.92
14167,United Kingdom,574.84,4,11.05
14400,United Kingdom,574.7,1,22.99
12784,Portugal,574.42,2,9.74
15339,United Kingdom,574.07,2,6.68
15303,United Kingdom,574.02,1,18.52
12879,United Kingdom,573.22,3,57.32
15415,United Kingdom,572.81,1,11.93
13379,United Kingdom,572.56,3,5.9
13405,United Kingdom,572.45,3,21.2
12816,Poland,572.2,2,19.73
13816,Germany,571.67,2,20.42
17616,United Kingdom,571.2,3,190.4
15821,United Kingdom,570.96,2,9.21
15315,United Kingdom,570.5,2,15.42
14592,United Kingdom,570.46,3,3.48
16667,United Kingdom,570.13,2,10.76
13939,United Kingdom,568.55,3,12.63
13321,United Kingdom,567.36,2,51.58
17897,United Kingdom,566.6,3,4.97
18150,United Kingdom,566.58,3,15.31
16278,United Kingdom,566.38,1,24.63
13894,United Kingdom,564.62,3,20.91
15344,United Kingdom,563.94,3,21.69
16933,United Kingdom,563.23,2,12.8
14753,United Kingdom,563.15,1,18.77
17265,United Kingdom,562.9,2,4.43
12414,Austria,562.41,3,31.24
12559,Germany,561.71,2,26.75
13946,United Kingdom,561.57,3,51.05
15655,United Kingdom,560.67,1,16.49
13044,United Kingdom,560.47,1,16.98
14273,United Kingdom,559.97,4,19.31
16275,United Kingdom,559.87,1,16.97
18043,United Kingdom,559.51,3,4.62
14177,United Kingdom,559.41,4,13.32
12866,Belgium,559.12,1,21.5
17503,United Kingdom,558.96,2,14.71
12987,United Kingdom,558.7,2,19.95
13800,United Kingdom,558.32,1,16.92
13260,United Kingdom,557.62,1,69.7
17955,United Kingdom,557.3,4,29.33
17295,United Kingdom,556.95,3,8.07
16385,United Kingdom,555.89,3,9.42
14805,United Kingdom,554.65,4,11.8
14891,United Kingdom,554.38,2,16.8
14618,United Kingdom,553.44,3,34.59
15068,United Kingdom,553.36,2,5.32
12363,Unspecified,552.0,2,24.0
17674,United Kingdom,551.04,2,20.41
17291,United Kingdom,550.8,1,550.8
17235,United Kingdom,550.06,2,18.97
12390,Belgium,549.84,1,17.18
16340,United Kingdom,549.07,1,3.59
16536,United Kingdom,548.97,1,9.98
16031,United Kingdom,548.94,2,5.49
14474,United Kingdom,547.66,1,18.88
16811,United Kingdom,547.07,2,19.54
17637,United Kingdom,547.06,2,15.63
16211,United Kingdom,547.02,1,23.78
17520,United Kingdom,546.81,1,18.23
12743,Unspecified,546.43,2,4.08
14997,United Kingdom,546.2,3,21.01
17806,United Kingdom,546.04,1,12.7
12793,Portugal,545.48,2,22.73
16475,United Kingdom,544.3,4,19.44
13617,United Kingdom,544.18,3,12.37
13390,United Kingdom,544.08,1,41.85
16927,United Kingdom,543.05,3,90.51
13278,United Kingdom,542.73,1,11.8
16230,United Kingdom,542.03,2,15.49
17447,United Kingdom,541.53,2,15.04
17557,United Kingdom,541.46,3,15.93
13874,United Kingdom,540.45,1,30.03
13812,Germany,539.0,3,14.97
14496,United Kingdom,538.81,2,28.36
15452,United Kingdom,538.73,3,9.29
15469,United Kingdom,538.55,2,22.44
15539,United Kingdom,538.46,1,13.13
17062,United Kingdom,538.37,4,7.69
17345,United Kingdom,537.74,4,6.18
14539,United Kingdom,537.48,2,16.8
16206,United Kingdom,537.06,4,8.52
15043,United Kingdom,537.0,1,179.0
16804,United Kingdom,536.99,3,8.95
16233,United Kingdom,536.68,3,24.39
15535,United Kingdom,536.4,4,7.15
16142,United Kingdom,535.34,1,14.47
12988,United Kingdom,535.32,1,5.82
13000,United Kingdom,534.85,3,17.25
13385,United Kingdom,534.57,1,15.27
17443,Canada,534.24,1,534.24
13434,United Kingdom,534.24,2,53.42
13217,United Kingdom,533.98,3,133.5
15433,United Kingdom,533.3,2,13.01
15756,United Kingdom,532.96,4,2.78
15825,United Kingdom,532.94,1,26.65
16706,United Kingdom,531.35,3,4.32
14265,Unspecified,530.18,2,17.1
18159,United Kingdom,530.15,1,23.05
14002,United Kingdom,529.73,2,11.27
14463,United Kingdom,529.62,3,88.27
16185,United Kingdom,529.41,2,17.08
17631,United Kingdom,528.33,3,13.55
16602,United Kingdom,528.08,1,18.21
12479,Germany,527.2,1,17.01
17623,United Kingdom,527.05,1,15.97
18252,United Kingdom,526.67,2,5.37
16892,United Kingdom,525.54,5,5.31
17290,United Kingdom,525.24,2,5.15
17429,United Kingdom,524.92,3,13.46
15467,United Kingdom,524.88,3,10.09
15891,United Kingdom,524.52,1,8.46
13721,United Kingdom,524.14,1,18.72
17329,United Kingdom,523.11,2,15.85
18017,United Kingdom,523.0,3,174.33
17712,United Kingdom,522.91,1,18.03
14871,United Kingdom,522.38,4,5.33
12863,United Kingdom,521.2,1,104.24
15149,United Kingdom,520.8,1,22.64
14873,United Kingdom,519.68,1,18.56
12571,France,519.61,2,15.28
13643,United Kingdom,519.44,3,18.55
16955,United Kingdom,518.67,4,20.75
16650,United Kingdom,518.42,1,21.6
15030,United Kingdom,518.28,2,74.04
16135,United Kingdom,517.55,1,24.65
17454,United Kingdom,517.53,4,8.48
18205,United Kingdom,517.36,2,16.17
13043,United Kingdom,516.42,1,39.72
15882,United Kingdom,516.36,4,22.45
15809,United Kingdom,515.77,5,14.74
12811,Portugal,514.85,3,16.61
15246,United Kingdom,514.15,2,15.58
13005,United Kingdom,513.7,2,19.76
17513,United Kingdom,513.2,1,85.53
17805,United Kingdom,512.31,1,51.23
17480,United Kingdom,511.82,1,17.65
12582,Finland,511.36,2,23.24
14851,United Kingdom,511.35,2,18.26
16561,United Kingdom,511.12,2,16.49
15406,United Kingdom,510.71,2,9.64
12904,United Kingdom,509.58,2,7.08
12436,Norway,509.01,1,31.81
16898,United Kingdom,508.81,3,3.14
17391,United Kingdom,508.8,2,169.6
15417,United Kingdom,508.8,1,18.17
14317,United Kingdom,508.58,1,21.19
17958,United Kingdom,508.46,1,72.64
17415,United Kingdom,507.84,1,36.27
14158,United Kingdom,507.66,1,12.38
14820,United Kingdom,507.29,4,17.49
15721,United Kingdom,507.08,1,5.57
16960,United Kingdom,507.05,3,5.02
13885,United Kingdom,506.8,2,18.1
16614,United Kingdom,506.19,1,19.47
14014,United Kingdom,505.18,1,12.95
15081,United Kingdom,504.8,5,15.3
12991,United Kingdom,503.76,2,16.25
17630,United Kingdom,503.6,2,19.37
16863,United Kingdom,502.8,2,19.34
15006,United Kingdom,502.09,1,3.49
13865,United Kingdom,501.56,4,16.72
15881,United Kingdom,501.39,5,17.29
13116,United Kingdom,501.14,1,16.7
13247,United Kingdom,501.12,4,20.04
16616,United Kingdom,500.42,2,15.16
15389,United Kingdom,500.0,1,500.0
14958,United Kingdom,499.68,3,11.9
14077,United Kingdom,499.42,5,11.89
15193,United Kingdom,499.32,1,26.28
14681,United Kingdom,498.95,3,71.28
16488,United Kingdom,498.8,3,17.2
15142,United Kingdom,498.74,1,19.18
17053,United Kingdom,498.48,1,38.34
17298,United Kingdom,498.42,2,16.61
16820,United Kingdom,497.61,1,19.14
17495,United Kingdom,497.56,2,18.43
16368,United Kingdom,497.43,2,6.55
15300,United Kingdom,496.44,1,17.73
15018,United Kingdom,496.21,3,16.01
17374,United Kingdom,495.77,2,17.71
15448,United Kingdom,494.64,1,17.67
16352,United Kingdom,494.44,2,17.66
17333,United Kingdom,494.25,1,17.65
12763,Japan,494.08,2,27.45
15877,United Kingdom,493.28,2,3.82
13176,United Kingdom,492.84,1,6.85
14270,United Kingdom,492.65,1,16.99
15507,United Kingdom,492.36,1,10.7
13732,United Kingdom,491.86,1,14.9
14236,United Kingdom,490.86,2,32.72
15000,United Kingdom,490.52,1,6.37
14416,United Kingdom,490.22,2,35.02
18074,United Kingdom,489.6,1,37.66
12809,Portugal,489.31,1,19.57
17361,United Kingdom,488.2,3,16.83
14396,United Kingdom,487.99,2,6.68
15165,United Kingdom,487.75,1,18.06
16643,United Kingdom,487.51,1,18.06
13338,United Kingdom,487.02,1,25.63
13675,United Kingdom,486.82,2,19.47
17453,United Kingdom,486.72,2,25.62
15287,United Kingdom,486.69,2,24.33
13153,United Kingdom,486.22,1,32.41
12639,Sweden,486.1,1,22.1
15109,United Kingdom,484.95,1,17.32
16999,United Kingdom,484.82,2,21.08
16504,United Kingdom,484.38,1,5.63
16518,United Kingdom,484.32,2,12.11
14130,United Kingdom,483.86,1,7.22
13531,United Kingdom,483.8,2,21.99
12808,Portugal,483.65,3,17.27
14147,United Kingdom,483.4,2,96.68
17555,United Kingdom,483.26,2,4.56
14450,United Kingdom,483.25,3,12.08
16603,United Kingdom,482.47,2,14.19
17950,United Kingdom,482.2,3,6.79
12504,Germany,482.05,2,53.56
16693,United Kingdom,482.01,2,8.03
18216,United Kingdom,481.75,1,18.53
15091,United Kingdom,480.71,1,16.02
16812,United Kingdom,479.35,1,31.96
16008,United Kingdom,478.78,3,14.51
15589,United Kingdom,478.53,3,16.5
16768,United Kingdom,478.09,3,8.85
12644,Germany,477.91,1,15.42
13092,United Kingdom,477.83,5,19.11
14320,United Kingdom,477.79,2,15.41
12447,Belgium,476.49,1,18.33
18176,United Kingdom,476.35,1,15.88
14853,United Kingdom,475.8,2,52.87
14497,United Kingdom,475.37,1,16.39
15780,United Kingdom,475.28,3,16.39
15349,United Kingdom,473.81,2,6.58
15557,United Kingdom,473.65,1,23.68
16374,United Kingdom,473.03,2,4.26
14013,United Kingdom,473.02,3,13.91
16038,United Kingdom,471.78,3,18.15
17964,United Kingdom,471.7,2,4.54
16885,United Kingdom,471.51,3,4.67
13066,United Kingdom,470.8,2,9.81
15963,United Kingdom,470.76,2,16.81
14431,United Kingdom,470.36,1,27.67
15471,United Kingdom,469.48,1,6.1
15026,United Kingdom,469.0,3,7.69
14896,United Kingdom,468.77,2,10.9
13171,United Kingdom,468.41,3,10.18
14335,Germany,468.26,2,7.43
14029,United Kingdom,467.66,2,31.18
15468,United Kingdom,467.51,2,19.48
13579,United Kingdom,467.04,2,20.31
14205,United Kingdom,466.7,2,19.45
13248,United Kingdom,465.68,2,17.91
15036,United Kingdom,465.55,3,3.67
17140,United Kingdom,465.32,1,23.27
16742,United Kingdom,464.9,1,464.9
13928,United Kingdom,464.57,4,17.21
16586,United Kingdom,463.95,1,57.99
14967,United Kingdom,463.8,1,77.3
12787,Netherlands,463.66,3,23.18
17418,United Kingdom,463.46,2,15.45
14489,United Kingdom,463.38,1,15.45
12945,United Kingdom,462.95,1,20.13
14331,United Kingdom,462.66,2,16.52
14470,United Kingdom,461.19,2,10.73
12391,Cyprus,460.89,1,4.61
16824,United Kingdom,460.64,2,17.72
16805,United Kingdom,460.59,2,4.7
12491,France,460.4,1,17.71
12355,Bahrain,459.4,1,35.34
16589,United Kingdom,459.24,3,13.92
17880,United Kingdom,458.92,1,17.65
15754,United Kingdom,458.57,3,16.38
13506,United Kingdom,458.52,2,17.64
17392,United Kingdom,457.91,2,7.39
15092,United Kingdom,457.81,2,17.61
15121,United Kingdom,457.72,2,16.35
12375,Finland,457.5,2,26.91
13398,United Kingdom,457.34,1,17.59
12564,France,456.9,1,21.76
12999,United Kingdom,455.88,3,16.28
14513,United Kingdom,455.59,3,37.97
15585,United Kingdom,455.3,1,14.69
16529,United Kingdom,455.25,1,15.18
13485,United Kingdom,454.24,1,19.75
15475,United Kingdom,454.11,1,15.66
17564,United Kingdom,454.01,3,9.27
18158,United Kingdom,453.4,2,13.34
12729,France,453.01,1,17.42
18071,United Kingdom,453.0,2,18.12
14184,United Kingdom,452.89,1,18.87
12591,Italy,452.85,1,17.42
12970,United Kingdom,452.24,4,2.99
16574,United Kingdom,451.44,1,16.12
15802,United Kingdom,451.42,1,451.42
14173,United Kingdom,450.84,4,15.55
17040,United Kingdom,449.73,1,29.98
13489,United Kingdom,449.52,4,32.11
12448,Spain,449.45,1,20.43
15739,United Kingdom,449.12,1,56.14
17579,United Kingdom,448.9,3,8.98
14780,United Kingdom,447.68,2,16.58
15646,United Kingdom,447.64,3,12.79
15456,United Kingdom,447.22,3,7.45
15368,United Kingdom,446.94,1,111.74
15889,United Kingdom,446.87,2,4.81
14149,United Kingdom,446.62,1,15.95
17370,United Kingdom,446.18,4,13.52
17190,United Kingdom,444.74,2,23.41
18006,United Kingdom,444.68,1,20.21
14638,United Kingdom,443.6,1,27.73
16404,United Kingdom,443.05,1,19.26
18222,United Kingdom,443.0,1,23.32
14093,United Kingdom,442.85,1,4.22
12579,France,440.42,1,15.19
18233,United Kingdom,440.0,1,440.0
15524,United Kingdom,440.0,1,440.0
14022,United Kingdom,440.0,1,15.71
13954,United Kingdom,439.92,2,17.6
16025,United Kingdom,439.66,1,15.7
13359,United Kingdom,439.56,1,19.11
16968,United Kingdom,439.43,2,14.18
13358,United Kingdom,439.03,1,15.14
12429,Austria,437.98,1,20.86
14272,United Kingdom,437.96,2,13.27
12552,Italy,437.82,2,21.89
16034,United Kingdom,437.7,3,19.9
12592,Germany,437.6,2,24.31
15553,United Kingdom,437.23,1,7.81
12417,Spain,436.3,1,18.97
16084,United Kingdom,436.18,1,11.48
15551,United Kingdom,436.06,1,15.04
16948,United Kingdom,435.02,3,22.9
14910,United Kingdom,434.35,4,14.48
14460,United Kingdom,434.34,3,27.15
12493,France,433.74,2,19.72
17035,United Kingdom,433.53,2,15.48
14157,United Kingdom,432.88,2,9.02
16236,United Kingdom,432.2,1,21.61
16881,United Kingdom,432.0,1,432.0
15976,United Kingdom,430.94,2,4.4
18106,United Kingdom,430.7,1,11.04
12452,Switzerland,430.57,2,19.57
13245,United Kingdom,430.5,1,26.91
